id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
123,what did molo need to do to help tsui meet the slave girl ?,implicit,""" nothing easier , "" said molo . "" on the fifteenth we will take two pieces of dark silk and wrap ourselves up in them , and thus i will carry you there . yet there is a wild dog on guard at the slave girl 's court , who is strong as a tiger and watchful as a god . no one can pass by him , so he must be killed . "" when the appointed day had come , the servant said : "" there is no one else in the world who can kill this dog but myself ! "" full of joy the youth gave him meat and wine , and the old",kill the wild dog on guard at the girl 's court .,carry tsui there .,"To help Tsui meet the slave girl, Molo needed to:

1) Find a way to kill the wild dog that was watching the slave girl.

2) Get food for the slave girl.

3) Provide food for the young man.

4) Escape from the slave girl's court.

Reasoning:
Molo needed to find ways to defeat the wild dog and provide food for both Tsui and the young man, all while avoiding being caught by the wild dog himself. By finding a way",0.17204301075268819,0.10989010989010987,0.17204301075268819,0.17204301075268819,0.023529411764705882,0.0,0.023529411764705882,0.023529411764705882,0.043357115597183804,"[0.09473684210526316, 0.05319148936170213, 0.03225806451612903, 0.021739130434782608]",1.0,7.833333333333333,94,12,0.012719702103529797,"[0.021052631578947368, 0.010638297872340425, 0.010752688172043012, 0.010869565217391304]",1.0,23.5,94,4,-1.0238421,-1.8409326
124,how did the prince feel after he had a dispute with the gentleman ?,implicit,"the king had just awakened from his midday sleep , for it was summer , and everyone rose early and rested from twelve to three , as they do in hot countries . he had dressed himself in cool white clothes , and was passing through the hall on his way to the council chamber , when a number of young nobles suddenly appeared before him , and one amongst them stepped forward and spoke . ' sire , this morning we were all playing tennis in the court , the prince and this gentleman with the rest , when ",angry .,very angry .,"The prince felt angry, upset, and frightened after he had a disagreement with the gentleman. He became very scared because he thought the gentleman might hurt the prince and kill him. The prince didn't want to harm anyone else and decided to tell the duke about what happened, which led to him being punished.",0.03571428571428572,0.0,0.03571428571428572,0.03571428571428572,0.07017543859649122,0.0,0.03508771929824561,0.03508771929824561,0.022122797345607553,"[0.04918032786885246, 0.016666666666666666, 0.01694915254237288, 0.017241379310344827]",1.0,30.0,60,2,0.02377249283541556,"[0.06557377049180328, 0.016666666666666666, 0.01694915254237288, 0.017241379310344827]",1.0,20.0,60,3,-1.2311778,-1.1392654
125,why did maie want to possess a fairy cow ?,implicit,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon ",she heard about the fairy cow from the young men .,"to draw milk from it , aand yet have no trouble about the feeding .","Maie wanted to possess a fairy cow because the students told her that ahti, the great king of the sea, has a beautiful, powerful, and wise creature called a fairy cow. The cow is famous for its ability to feed people and provide milk and other necessities to those who need them. Maie admired the beauty and wisdom of the cow and felt grateful for having it in her care. She believed that the cow would bring her many blessings and protect her if she took good care of it",0.09999999999999999,0.02040816326530612,0.07999999999999999,0.07999999999999999,0.07766990291262137,0.0,0.07766990291262137,0.07766990291262137,0.020046282524756043,"[0.07142857142857142, 0.020618556701030927, 0.010416666666666666, 0.010526315789473684]",1.0,8.818181818181818,97,11,0.01685684711423053,"[0.07142857142857142, 0.010309278350515464, 0.010416666666666666, 0.010526315789473684]",1.0,6.466666666666667,97,15,-1.075324,-1.5055901
126,why did the happy hunter go to his brother ?,implicit,"one day the happy hunter came to his brother , the skillful fisher , and said : "" well , my brother , i see you go to the sea every day with your fishing rod in your hand , and when you return you come laden with fish . and as for me , it is my pleasure to take my bow and arrow and to hunt the wild animals up the mountains and down in the valleys . for a long time we have each followed our favorite occupation , so that now we must both be tired , you of your fishing and i of my hunting . would i",suggest the exchange hobbies .,to ask if he wanted to switch occupations .,"The happy hunter went to his brother because he wanted to change his profession from fishing to hunting, which was something he had always loved doing since childhood. He saw no reason to continue with his old job, as he enjoyed the thrill of going after wild animals on horseback and taking them home alive.",0.03389830508474576,0.0,0.03389830508474576,0.03389830508474576,0.12698412698412698,0.06557377049180328,0.12698412698412698,0.12698412698412698,0.02250110187024035,"[0.05, 0.01694915254237288, 0.017241379310344827, 0.017543859649122806]",1.0,11.8,59,5,0.04187926947119404,"[0.1, 0.05084745762711865, 0.034482758620689655, 0.017543859649122806]",1.0,6.555555555555555,59,9,-1.6601423,-1.0698278
127,how did the wife and wife's daughter treat the man's daughter ?,implicit,"but the wife answered : ' if your daughter is wet already , it is all the more reason that she should go and get the axe . besides , she is a great strong girl , and a little rain will not hurt her , while my daughter would be sure to catch a bad cold . ' by long experience the man knew there was no good saying any more , and with a sigh he told the poor girl she must return to the forest for the axe . ' that is a good girl , ' said one ; ' i really was too weak to stretch out a wing before she ",badly .,terribly .,"The wife and wife's daughter treated the man's daughter with kindness, love, and respect. The wife praised the man's daughter for her strength and courage, while the daughter learned humility and kindness from her mother. She also showed gratitude for the man's kindness and generosity towards her and her sister. The daughter realized the importance of being kind and helping those around her, even though she had to learn it hard. In return, the wife rewarded the daughter with kindness and respect, making her proud of",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012453283999166877,"[0.020618556701030927, 0.010416666666666666, 0.010526315789473684, 0.010638297872340425]",1.0,48.0,96,2,0.012453283999166877,"[0.020618556701030927, 0.010416666666666666, 0.010526315789473684, 0.010638297872340425]",1.0,48.0,96,2,-1.8841321,-1.9844826
128,why was the wedding ceremony so grand ?,implicit,"at last they returned to the palace bringing with them a lovely young dragon . her scales were of glittering green like the wings of summer beetles , her eyes threw out glances of fire , and she was dressed in gorgeous robes . all the jewels of the sea worked in with embroidery adorned them . the king fell in love with her at once , and the wedding ceremony was celebrated with great splendor . every living thing in the sea , from the great whales down to the little shrimps , came in shoals to of",it was the king 's wedding .,rin jin was finally getting married .,"The wedding ceremony was celebrated with great splendor because it symbolized the union between two people, which is considered a significant event in many cultures. It also brought together a variety of creatures, including fish, which added to the beauty of the occasion. The combination of these elements created a grand and lively atmosphere, making it easier for everyone to enjoy themselves.",0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.02941176470588235,0.0,0.02941176470588235,0.02941176470588235,0.022850994251305354,"[0.08571428571428572, 0.014492753623188406, 0.014705882352941176, 0.014925373134328358]",1.0,9.857142857142858,69,7,0.019215319150905904,"[0.04285714285714286, 0.014492753623188406, 0.014705882352941176, 0.014925373134328358]",1.0,9.857142857142858,69,7,-1.4013305,-1.6101422
129,what happened after the other bannock saw the old man eat one of the bannocks ?,implicit,"while they were toasting , her husband came in from the byre , and sat down to take a rest in his great arm - chair . presently his eyes fell on the bannocks , and , as they looked very good , he broke one through the middle and began to eat it . when the other bannock saw this it determined that it should not have the same fate , so it ran across the kitchen and out of the door as fast as it could . and when the old woman saw it disappearing , she ran after it as fast as her legs would carry he",the other bannock tried to escape .,it ran across the kitchen and out of the door as fast as it could .,"the other bannock saw the old man eat one of the bannocks and decided not to follow him. instead, it went into the kitchen and ate another bannock too.",0.2285714285714286,0.12121212121212122,0.2285714285714286,0.2285714285714286,0.2727272727272727,0.14285714285714285,0.18181818181818182,0.18181818181818182,0.07781062585666583,"[0.18181818181818182, 0.09375, 0.06451612903225806, 0.03333333333333333]",1.0,4.571428571428571,32,7,0.08984797156831857,"[0.24242424242424243, 0.125, 0.06451612903225806, 0.03333333333333333]",1.0,2.0,32,16,-0.6969189,-0.87855667
130,what will happen after everyone throws the stones into the sea ?,implicit,"his wife set out in the new steamer and sang to the sea - king . next morning thirty cows stood on the shore , all finding food for themselves . ' know'st thou , good man , that we are far too cramped on this wretched rock , and where am i to find room for so many cows ? ' ' there is nothing to be done but to pump out the sea . ' ' rubbish ! ' said his wife . ' who can pump out the sea ? ' ' try with thy new steamer , there is a pump in it . ' maie knew well that her husband was only making fun ",it will anger ahti .,they will anger ahti .,"After everyone throws the stones into the sea, it will be covered with sand and water. The sea will become smaller and more compact, resembling a small island.",0.125,0.06666666666666667,0.125,0.125,0.0625,0.0,0.0625,0.0625,0.05342392352880332,"[0.12121212121212122, 0.0625, 0.03225806451612903, 0.03333333333333333]",1.0,6.4,32,5,0.04180647946097227,"[0.09090909090909091, 0.03125, 0.03225806451612903, 0.03333333333333333]",1.0,6.4,32,5,-1.7801768,-1.782567
131,why did the old woman take the gentleman to a priest's house ?,implicit,"left to himself , the full horror of his coming death rushed upon the young man , and he understood that he had thrown away his sole chance of life . well , if he must , he must , he said to himself , and began to run as fast as he could after the old crone , who by this time could scarcely be seen , even in the moonlight . who would have believed a woman past ninety could walk with such speed ? it seemed more like flying ! but at length , breathless and exhausted , he reached her side , and gas",she wanted him to promise to be her husband in front of witnesses .,the old woman bade the prisoner swear that she should be his wife and this he did in the presence of witnesses .,The old woman took the man to a priest's house because she wanted to marry him.,0.33333333333333337,0.07142857142857144,0.20000000000000004,0.20000000000000004,0.25641025641025644,0.1081081081081081,0.25641025641025644,0.25641025641025644,0.11750296943620289,"[0.3888888888888889, 0.11764705882352941, 0.0625, 0.06666666666666667]",1.0,1.2142857142857142,17,14,0.0794386287898945,"[0.3333333333333333, 0.11764705882352941, 0.0625, 0.06666666666666667]",0.7026185226629954,0.7391304347826086,17,23,-0.4353603,-0.5383725
132,how did matte feel after he saw the cow ?,implicit,"' what can that be ? ' said the old woman , as she peeped out of the door . ' it looks like a big seal , ' said matte . ' as sure as i live , it 's a cow ! ' exclaimed maie . and certainly it was a cow , a fine red cow , fat and flourishing , and looking as if it had been fed all its days on spinach . it wandered peacefully up and down the shore , and never so much as even looked at the poor little tufts of grass , as if it despised such fare . matte could not believe his eyes . but a cow she se",confused .,surprised .,"After seeing the cow, matte felt very curious about it. He couldn't understand why a cow would wander happily up and down the shore, and he wondered how it managed to find enough food. He also wondered why the cow didn't eat anything else, and whether it preferred this particular dish over other dishes.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019990204006945546,"[0.03278688524590164, 0.016666666666666666, 0.01694915254237288, 0.017241379310344827]",1.0,30.0,60,2,0.019990204006945546,"[0.03278688524590164, 0.016666666666666666, 0.01694915254237288, 0.017241379310344827]",1.0,30.0,60,2,-1.5147213,-1.5202185
133,what will happen after the prince succeeds in bringing the mare back safely the third day ?,implicit,"on the third day the prince led the mare to the meadow again ; but once more she vanished before his eyes . then the prince took out his little bell and rang it three times . in a moment the king of the fishes appeared , and said to him : ' i know quite well what you want me to do , and i will summon all the fishes of the sea together , and tell them to bring you back the mare , who is hiding herself in a river . ' towards evening the mare was returned to him , and when he led her home to the mo",he will receive a reward .,he will get a reward .,"After the prince successfully brings the mare back safely, the next step would be that the king of the fishes would return to the meadow and apologize for not catching the mare earlier. From there, the prince would go back to the meadow where the mare was hidden, and he would lead her home to the mother dragon, who would present her with a beautiful gift from the prince. This gesture would show the prince that he has done something good and important, and that he can be trusted to help",0.04166666666666668,0.0,0.04166666666666668,0.04166666666666668,0.04166666666666668,0.0,0.04166666666666668,0.04166666666666668,0.014505708252848148,"[0.04040404040404041, 0.01020408163265306, 0.010309278350515464, 0.010416666666666666]",1.0,16.333333333333332,98,6,0.014505708252848148,"[0.04040404040404041, 0.01020408163265306, 0.010309278350515464, 0.010416666666666666]",1.0,16.333333333333332,98,6,-1.3022898,-1.3611981
134,why didn't snorro the dwarf want to risk getting caught after killing paul ?,implicit,"countess fraukirk ... hidden behind a curtain ... overheard every word . ] next day a boat went speeding over the narrow channel of water that separates pomona ( on the mainland ) from hoy . in it sat a woman , but who she was , or what she was like , no one could say , for she was covered from head to foot with a black cloak , and her face was hidden behind a thick , dark veil . snorro the dwarf knew her , even before she laid aside her trappings , for countess fraukirk was no stranger to him .",he would have to leave his home .,he did not want to risk his chance of finding the carbuncle .,"snorro the dwarf didn't want to risk getting caught after killing paul because he feared that the people would fear him more than paul, and they might not believe him when he told them about paul's death. additionally, snorro didn't want to get caught because he didn't want to lose his life trying to save paul. he knew that he would need to stay away from the island forever if he wanted to succeed. additionally, he couldn't bear the thought of losing paul, which made it",0.08163265306122451,0.020833333333333336,0.08163265306122451,0.08163265306122451,0.15533980582524273,0.039603960396039604,0.11650485436893204,0.11650485436893204,0.020122656145090546,"[0.06382978723404255, 0.021505376344086023, 0.010869565217391304, 0.01098901098901099]",1.0,11.625,93,8,0.03009038934149485,"[0.10638297872340426, 0.03225806451612903, 0.021739130434782608, 0.01098901098901099]",1.0,7.153846153846154,93,13,-1.0551842,-1.2480032
135,why was the farmer glad to see the young man carrying a gun ?,implicit,"' ah , you have a gun , ' said the farmer as the young man placed it in a corner . ' that is well , for a deer comes every evening to eat my corn , and i can not catch it . it is fortune that has sent you to me . ' ' i will gladly remain and shoot the deer for you , ' replied the youth , and that night he hid himself and watched till the deer came to the cornfield ; then he lifted his gun to his shoulder and was just going to pull the trigger , when , behold ! instead of a deer , a woman with lo",he needed help catching a deer .,a deer gomes very evening to eat his corn and he can not catch it .,"The farmer was glad because the young man had shot the deer, which brought him back to life and helped him survive. The farmer also wanted to protect his family and the land they lived on, so he needed to keep the hunter safe.",0.12000000000000001,0.041666666666666664,0.08,0.08,0.16949152542372878,0.0,0.16949152542372878,0.16949152542372878,0.03744783790400382,"[0.10204081632653061, 0.041666666666666664, 0.02127659574468085, 0.021739130434782608]",1.0,6.857142857142857,48,7,0.03425320850989178,"[0.14285714285714285, 0.020833333333333332, 0.02127659574468085, 0.021739130434782608]",1.0,3.0,48,16,-0.7110852,-1.3932875
136,what happened after the bannock fell into the fox's hole ?,implicit,"as for the poor little bannock , it thought that it would creep under a whin bush and lie there till morning , but it was so dark that it never saw that there was a fox 's hole there . so it fell down the fox 's hole , and the fox was very glad to see it , for he had had no food for two days . "" oh , welcome , welcome , "" he cried ; and he snapped it through the middle with his teeth , and that was the end of the poor wee bannock . and if a moral be wanted for this tale , here it is : that peopl",the fox ate the bannock .,the fox ate the bannock .,"After the bannock fell into the fox's hole, the fox got it.",0.4444444444444444,0.25,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.25,0.33333333333333337,0.33333333333333337,0.15310245441182443,"[0.4, 0.21428571428571427, 0.07692307692307693, 0.08333333333333333]",1.0,2.3333333333333335,14,6,0.15310245441182443,"[0.4, 0.21428571428571427, 0.07692307692307693, 0.08333333333333333]",1.0,2.3333333333333335,14,6,-1.1556902,-1.1556902
137,what did the man tell dullhead to do ?,implicit,"when he got to the forest , he too met the little grey old man , who greeted him and said : ' give me a piece of your cake and a draught from your bottle ; i am so hungry and thirsty . ' and dullhead replied : ' i 've only got a cinder - cake and some sour beer , but if you care to have that , let us sit down and eat . ' so they sat down , and when dullhead brought out his cake he found it had turned into a fine rich cake , and the sour beer into excellent wine . then they ate and drank , and wh",cut down an old tree .,cut the old tree .,"The man told dullhead to take the cake, which was made from a cinder block and a sour beer. The man also asked dullhead to cut the tree in half to get the root he was looking for. So the answer is to cut the tree in half.",0.07547169811320754,0.0,0.07547169811320754,0.07547169811320754,0.11538461538461539,0.04,0.11538461538461539,0.11538461538461539,0.027466931815855442,"[0.07547169811320754, 0.019230769230769232, 0.0196078431372549, 0.02]",1.0,8.666666666666666,52,6,0.03453783827607845,"[0.09433962264150944, 0.038461538461538464, 0.0196078431372549, 0.02]",1.0,10.4,52,5,-1.2301582,-1.2652662
138,what did the widowed mistress need to do to keep her son ?,implicit,""" ye promised me what i liked to ask , and i have asked your son ; and your son i will have , "" she replied , "" so it is useless making such a din about it . but one thing i may tell you , for i know well that the knowledge will not help you . by the laws of fairy - land , i can not take the bairn till the third day after this , and if by that time you have found out my name i can not take him even then . but ye will not be able to find it out , of that i am certain . so i will call back for the",find out the old woman 's name .,find out the fairy 's name .,"The widow needed to make sure that her son could still live with them, so he would not die.",0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.08,0.0,0.08,0.08,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,2.625,21,8,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,3.0,21,7,-1.2600964,-1.4557258
139,what did the princess decide to do ?,implicit,"' the birds in the box told me , ' answered he , but he could say no more , as they stepped out into the open space that was crowded with people . there the princes stopped . ' o kings ! ' she said , turning towards them , ' if one of you were killed to - day , the rest would fly ; but this man put his trust in me , and had his head cut off three times . because he has done this , i will marry him rather than one of you , who have come hither to we d me , for many kings here sought to free me fr",marry ian .,marry him .,the princess decided to marry the man instead of any of the other kings because she trusted him and believed in his abilities.,0.08,0.0,0.08,0.08,0.16,0.0,0.16,0.16,0.05606668411195419,"[0.12, 0.041666666666666664, 0.043478260869565216, 0.045454545454545456]",1.0,8.0,24,3,0.06024757292375468,"[0.16, 0.041666666666666664, 0.043478260869565216, 0.045454545454545456]",1.0,8.0,24,3,-1.575909,-1.0749158
140,why did the old woman approach the gentleman ?,implicit,"' sir , ' she said , ' i know all that has happened to you , and how you are seeking if in any wise you can save your life . but there is none that can answer that question save only i myself , if you will promise to do all i ask . ' at her words the prisoner felt as if a load had all at once been rolled off him . ' oh , save me , and i will do anything ! ' he cried . ' it is so hard to leave the world and go out into the darkness . ' ' you will not need to do that , ' answered the old woman , '",she knew the answer he was seeking for .,to offer him the counsel he seeked .,"The old woman approached the gentleman because she believed that he would be happy to marry her, even though he was older than her. The old woman also wanted to protect him from the dangers of the night. She could see that the man was scared and didn't want to go alone, so she took advantage of his fear and offered him protection.",0.1111111111111111,0.028571428571428567,0.08333333333333333,0.08333333333333333,0.11267605633802817,0.0,0.08450704225352113,0.08450704225352113,0.027577260787461,"[0.08695652173913043, 0.029411764705882353, 0.014925373134328358, 0.015151515151515152]",1.0,7.555555555555555,68,9,0.023189619738692782,"[0.08695652173913043, 0.014705882352941176, 0.014925373134328358, 0.015151515151515152]",1.0,8.5,68,8,-1.1097996,-1.2466494
141,why was it seldom that the sea king's palace was visited by mortals ?,implicit,""" then what can i do ? "" asked the distressed man . "" you had better go down to ryn gu and tell ryn jin , the dragon king of the sea , what your trouble is and ask him to find the hook for you . i think that would be the best way . "" "" your idea is a splendid one , "" said the happy hunter , "" but i fear i can not get to the sea king 's realm , for i have always heard that it is situated at the bottom of the sea . "" the younger princess left her sister to take charge of the happy hunter , and goi",it was very difficult to reach .,it was underwater .,"The sea king's palace was often visited by mortals, so it was rare that he himself was alone in his palace. The other choices provided reasons as to why the sea king might be alone in his palace - maybe he was guarding a treasure or possibly being guarded by an army. But none of those explanations seem to address the fact that it was rarely visited by mortals. Therefore, the most likely reason given by the younger princess to suggest asking the king to find the hook for the happy hunter",0.06122448979591836,0.02083333333333334,0.06122448979591836,0.06122448979591836,0.042105263157894736,0.021505376344086023,0.042105263157894736,0.042105263157894736,0.018429002880824562,"[0.05102040816326531, 0.020618556701030927, 0.010416666666666666, 0.010526315789473684]",1.0,13.857142857142858,97,7,0.017429074836835173,"[0.04081632653061224, 0.020618556701030927, 0.010416666666666666, 0.010526315789473684]",1.0,24.25,97,4,-1.4767158,-1.8881935
142,how did maie feel after she found out about fairy cows ?,implicit,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon ",excited .,excited .,"after finding out about fairy cows, maie felt happy and satisfied. she was able to take care of her own milk making and other daily tasks without any worries or difficulties. she enjoyed having the milk and other treats made from it, and was grateful for the opportunity to feed and keep the shelf near the window. she was content with her life as it was and was happy to be doing what she loved.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014774184273501242,"[0.024390243902439025, 0.012345679012345678, 0.0125, 0.012658227848101266]",1.0,40.5,81,2,0.014774184273501242,"[0.024390243902439025, 0.012345679012345678, 0.0125, 0.012658227848101266]",1.0,40.5,81,2,-1.503947,-1.503947
143,why did the king pretend to help decide the brothers quarrel ?,implicit,"then the king thanked him , and did as he said . "" why do you stand there fighting till the end of time ? "" said he to the brothers . "" let me test your possessions if i am to decide your quarrel . "" that suited them ; but when he had hat , cloak and boots , he told them : "" i will give you my decision the next time we meet ! "" and with that he wished himself far away . while he was flying through the air he happened to meet the north wind . "" and where are you going ? "" asked the north wind . """,to trick them .,to wish himself back to whiteland .,"The king pretended to help decide the brothers' quarrel because he wanted to show that he was not just a tyrant, but also a good ruler. By pretending to be helpful in their situation, he could make them believe that they were doing something right instead of being rebellious or greedy. It shows that he cares about his kingdom and wants to maintain peace and stability within it.",0.056338028169014086,0.0,0.056338028169014086,0.056338028169014086,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.019508713982686388,"[0.05405405405405406, 0.0136986301369863, 0.013888888888888888, 0.014084507042253521]",1.0,18.25,73,4,0.019508713982686388,"[0.05405405405405406, 0.0136986301369863, 0.013888888888888888, 0.014084507042253521]",1.0,10.428571428571429,73,7,-1.7578418,-1.6943252
144,how did the widowed mistress feel after she heard a sound during her walk ?,implicit,"now in this fir wood there was an old quarry hole , in the bottom of which was a bonnie spring well , the water of which was always sweet and pure . the young widow was walking near this quarry hole , when , to her astonishment , she heard the whirr of a spinning - wheel and the sound of a voice lilting a song . at first she could not think where the sound came from ; then , remembering the quarry , she laid down her child at a tree root , and crept noiselessly through the bushes on her hands an",surprised .,astonishment .,"The woman thought that she heard a song, so she tried to figure out where it was coming from, but couldn't understand why it sounded like music. Then, she remembered the quarry hole where the well was located, and she began to look around. The girl noticed that there were some bushes nearby, and she decided to creep towards the edge of the hole. She carefully climbed up one branch and peeked into the hole. As she got closer, she saw that the creature was sitting on a",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012197798070536225,"[0.020202020202020204, 0.01020408163265306, 0.010309278350515464, 0.010416666666666666]",1.0,49.0,98,2,0.012197798070536225,"[0.020202020202020204, 0.01020408163265306, 0.010309278350515464, 0.010416666666666666]",1.0,49.0,98,2,-1.6545066,-1.661499
145,why did no human foot trod the sand-banks again ?,implicit,"the smoke and the heat nearly killed the eavesdropper in the loft , and in order to catch his breath and get some fresh air , he tried to crawl out of the look - out in the roof ; yet he was of much heavier build than his brother , stuck fast and could move neither in nor out . then he grew frightened and began to scream ; but the goblins screamed much louder , and roared and howled , and thumped and clamored inside and outside the hut . but when the cock crowed they disappeared , and john nicho",they were too scared .,they sank .,"The reason for not finding any human foot on the sandy banks was because the goblins would attack, killing anyone who dared to venture into the woods or go near the shores. This was because the goblins were powerful creatures and their attacks were brutal and relentless. The author also mentioned that the only way for humans to find a foothold on the sandy banks was to cross over to another island or go back to the shore. However, this was a dangerous route and most likely meant leaving the coast completely",0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.013638988136037035,"[0.030612244897959183, 0.010309278350515464, 0.010416666666666666, 0.010526315789473684]",1.0,19.4,97,5,0.01232421700693397,"[0.02040816326530612, 0.010309278350515464, 0.010416666666666666, 0.010526315789473684]",1.0,32.333333333333336,97,3,-1.4952648,-1.7495223
146,what will happen after lady morna accepts the countess helga's invitation ?,implicit,"but that was just the very thing that happened . the lady morna , thinking no evil , accepted the countess helga 's invitation , and no sooner had the party arrived back in orkney than paul , charmed with the grace and beauty of the fair irish maiden , fell head over ears in love with her . and the lady morna , from the very first hour that she saw him , returned his love . of course this state of things could not long go on hidden , and when harold realised what had happened his anger and jealo",paul will meet lady morna .,she will fall in love with paul .,"After the party arrives, paul falls head-over-ears in love with the fair Irish maiden, Morna. She returns his love, and his jealousy knows no bounds. When Harold realizes what has happened, his anger and jealousy know no bounds. He threatens to stab Paul to the heart if he does not promise to give up all thoughts of winning the lovely stranger.",0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.14285714285714282,0.0588235294117647,0.11428571428571427,0.11428571428571427,0.019215319150905904,"[0.04285714285714286, 0.014492753623188406, 0.014705882352941176, 0.014925373134328358]",1.0,11.5,69,6,0.03576373874206134,"[0.08571428571428572, 0.043478260869565216, 0.029411764705882353, 0.014925373134328358]",1.0,8.625,69,8,-1.227388,-1.0451742
147,why didn't the old woman want to take the widowed mistress ?,implicit,""" oh , sweet madam mistress , "" she cried , "" spare me my bairn , and take , and thou wilt , the pig instead . "" "" we have no need of bacon where i come from , "" answered the fairy coldly ; "" so give me the laddie and let me begone -- i have no time to waste in this wise . "" "" oh , dear lady mine , "" pleaded the goodwife , "" if thou wilt not have the pig , wilt thou not spare my poor bairn and take me myself ? "" the fairy stepped back a little , as if in astonishment . "" art thou mad , woman , """,the widowed mistress was not pretty .,"she was a plain - looking , red - eyed , dowdy wife .","The reason why the old woman did not want to take the widowed mistress was because she thought it would be unfair on her to receive both bacon and the pig. She believed that the pig was more deserving of the bacon, which meant that she should take the pig instead of the bacon. The fairy then turned to the old woman and said that they had nothing to do with each other, suggesting that they were just different people with different tastes. Therefore, the old woman did not want to take the",0.10101010101010101,0.06185567010309278,0.10101010101010101,0.10101010101010101,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.03655266694293499,"[0.07, 0.04040404040404041, 0.030612244897959183, 0.020618556701030927]",1.0,14.142857142857142,99,7,0.01589020724534757,"[0.06, 0.010101010101010102, 0.01020408163265306, 0.010309278350515464]",1.0,7.071428571428571,99,14,-1.7060896,-1.6121565
148,how were andrew's feelings about being capsized different from how other people would feel ?,implicit,"there was once a rich peasant who had two sons , named john nicholas and lucky andrew . the oldest was one of those fellows of whom one never can quite make head or tail . he was a most unpleasant customer to deal with , and he was more grasping and greedy than the folk of the northland are , as a rule , though it is only too rare to find them unblessed with these attractive qualities . the other , lucky andrew , was wild and high spirited , but always good natured , and no matter how badly off ",other people would be scared or upset .,he felt lucky and not scared .,"other people would feel relieved after seeing andrew floating on top of the boat, not worried about his survival.",0.23076923076923078,0.16666666666666666,0.23076923076923078,0.23076923076923078,0.08,0.0,0.08,0.08,0.11433361115787453,"[0.22727272727272727, 0.14285714285714285, 0.1, 0.05263157894736842]",1.0,2.625,21,8,0.06429451441231726,"[0.13636363636363635, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,3.0,21,7,-0.36600628,-0.6503598
149,why did the witch's ointment not work ?,implicit,"it was nearly midnight before he returned to the palace , but , instead of entering , he went down to the shore and hid behind a rock . he had scarcely done so when the girl came out of the sea , and stretched out her arms towards his window . in an instant the prince had seized her hand , and though she made a frightened struggle to reach the water - for she in her turn had had a spell laid upon her - he held her fast . ' you are my own wife , and i shall never let you go , ' he said . but the ",the rightful bride had not really been drowned in the sea .,the rightful bride was not drowned in the sea .,"The witch's ointment could not break the dove's spell because the spell is tied to the dove's wings, which were tied to the wreath around the daughter's neck. The witch used a spell similar to the one that broke the dove's spell, but it did not work. Instead, the witch had to use something else, such as a magic carpet or a magic lamp, to break the spell. In either case, it was difficult to break the spell, even with the witch",0.10204081632653061,0.0,0.0816326530612245,0.0816326530612245,0.10416666666666666,0.0,0.08333333333333333,0.08333333333333333,0.017106026606149263,"[0.06451612903225806, 0.010869565217391304, 0.01098901098901099, 0.011111111111111112]",1.0,7.666666666666667,92,12,0.017106026606149263,"[0.06451612903225806, 0.010869565217391304, 0.01098901098901099, 0.011111111111111112]",1.0,9.2,92,10,-1.6989832,-1.6825421
