id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
134,why did the poor widow give a piteous cry ?,implicit,"a joyful woman was the mistress of kittlerumpit when she saw it do this , for she felt that her rent was safe ; and in her relief and gratitude she would have kissed the hem of the strange lady 's green gown , if she would have allowed it , but she would not . "" no , no , "" said she , and her voice sounded harsher than ever . "" let us have no fine meanderings , but let us stick to our bargain . i have done my part , and mended the pig ; now ye must do yours , and give me what i like to ask -- yo",the old woman was a wicked fairy .,the green - clad lady was a fairy .,"the poor widow gave a piteous cry because she knew now what she had not guessed before, which made her afraid.",0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.06293173924458136,"[0.16666666666666666, 0.043478260869565216, 0.045454545454545456, 0.047619047619047616]",1.0,2.875,23,8,0.06293173924458136,"[0.16666666666666666, 0.043478260869565216, 0.045454545454545456, 0.047619047619047616]",1.0,2.5555555555555554,23,9,-1.3798919,-1.6155165
135,how was the third sister different from the two other sisters ?,implicit,"the third sister was very kind , but had no counsel to give him , so he ate and drank and waited till her son came home , after he had sent all the birds to sleep . he thought a long while after his mother had told him the young man 's story , and at last he said that he was hungry , and the cow must be killed , as he wanted some supper . so the cow was killed and the meat cooked , and a bag made of its red skin . ' now get into the bag , ' bade the son , and the young man got in and took his gu",she gave no counsel to ian .,had no counsel to give him .,"the third sister was kind and had no advice to give, but the second sister was kind and had advice to give.",0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288,0.28571428571428575,0.15384615384615385,0.28571428571428575,0.28571428571428575,0.06024757292375468,"[0.16, 0.041666666666666664, 0.043478260869565216, 0.045454545454545456]",1.0,3.4285714285714284,24,7,0.0877491027594595,"[0.24, 0.125, 0.043478260869565216, 0.045454545454545456]",1.0,3.4285714285714284,24,7,-1.0694954,-0.97886467
136,why was the princess frightened when she awoke ?,implicit,"the sun rose and she still slept on and on , although it was nearly noon . now , it happened that the king to whom this wood belonged was hunting in it . when his dogs came to the tree , they sniffed , and ran round and round it , barking . the king said to the huntsmen , ' see what sort of a wild beast is in there . ' the huntsmen went in , and then came back and said , ' in the hollow tree there lies a wonderful animal that we do n't know , and we have never seen one like it ; its skin is made",she was discovered by the huntsmen .,she saw the king 's huntsmen in front of her .,The princess was frightened because she knew that her father and mother had died.,0.3,0.0,0.1,0.1,0.25,0.0,0.16666666666666666,0.16666666666666666,0.09782375748961449,"[0.25, 0.06666666666666667, 0.07142857142857142, 0.07692307692307693]",1.0,2.142857142857143,15,7,0.09782375748961449,"[0.25, 0.06666666666666667, 0.07142857142857142, 0.07692307692307693]",1.0,1.3636363636363635,15,11,-1.2165816,-1.2223787
137,how did the king feel about dullhead as a son-in-law ?,implicit,"after a time they all came to a town where a king reigned whose daughter was so serious and solemn that no one could ever manage to make her laugh . so the king had decreed that whoever should succeed in making her laugh should marry her . when dullhead heard this he marched before the princess with his goose and its appendages , and as soon as she saw these seven people continually running after each other she burst out laughing , and could not stop herself . then dullhead claimed her as his br",unhappy .,upset .,the king did not much fancy him as a son-in-law.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11390778025531027,"[0.16666666666666666, 0.09090909090909091, 0.1, 0.1111111111111111]",1.0,5.5,11,2,0.11390778025531027,"[0.16666666666666666, 0.09090909090909091, 0.1, 0.1111111111111111]",1.0,5.5,11,2,-1.5492948,-1.6314645
138,why did the country people seek for snorro's help ?,implicit,"and he would not attend to the country people who came to seek his help , unless they bowed themselves humbly before him and spoke to him as if he were a king . i say that the country people sought his help , for he spent his time , or appeared to spend it , in collecting herbs and simples on the hillsides , which he carried home with him to his dark abode , and distilled medicines and potions from them , which he sold to his neighbours at wondrous high prices . he was also the possessor of a wo",he made medicines and potions .,to buy potions .,"they sought for snorro's help because he spent his time, or appeared to spend it, in collecting herbs and simples on the hillsides, which he carried home with him to his dark abode, and distilled medicines and potions from them, which",0.1702127659574468,0.08888888888888888,0.1702127659574468,0.1702127659574468,0.08888888888888889,0.0,0.08888888888888889,0.08888888888888889,0.05145174324020217,"[0.10638297872340426, 0.06521739130434782, 0.044444444444444446, 0.022727272727272728]",1.0,7.666666666666667,46,6,0.02893344147704888,"[0.06382978723404255, 0.021739130434782608, 0.022222222222222223, 0.022727272727272728]",1.0,11.5,46,4,-0.71866703,-1.1200274
139,what did the widowed mistress need to do to keep her son ?,implicit,""" ye promised me what i liked to ask , and i have asked your son ; and your son i will have , "" she replied , "" so it is useless making such a din about it . but one thing i may tell you , for i know well that the knowledge will not help you . by the laws of fairy - land , i can not take the bairn till the third day after this , and if by that time you have found out my name i can not take him even then . but ye will not be able to find it out , of that i am certain . so i will call back for the",find out the old woman 's name .,find out the fairy 's name .,"the widow needed to keep her son until the third day after he was born, or she would have to leave him alone.",0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.05377336385080629,"[0.11538461538461539, 0.04, 0.041666666666666664, 0.043478260869565216]",1.0,3.125,25,8,0.05377336385080629,"[0.11538461538461539, 0.04, 0.041666666666666664, 0.043478260869565216]",1.0,3.5714285714285716,25,7,-1.3915957,-1.5421145
140,how did the bonze feel when the farmer refused to sell his pears to him ?,implicit,"once upon a time there was a farmer who had carted pears to market . since they were very sweet and fragrant , he hoped to get a good price for them . a bonze with a torn cap and tattered robe stepped up to his cart and asked for one . the farmer repulsed him , but the bonze did not go . then the farmer grew angry and began to call him names . the bonze said : "" you have pears by the hundred in your cart . i only ask for one . surely that does you no great injury . why suddenly grow so angry abo",frustrated .,calm .,the bonze felt offended and angry at the farmer's refusal of his request.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08839374326825923,"[0.13333333333333333, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,7.0,14,2,0.08839374326825923,"[0.13333333333333333, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,7.0,14,2,-1.0956534,-1.6488223
141,who had a crown of gold and pearls upon her head and her wrinkles all gone ?,implicit,"one night the prince returned after a longer chase than usual , and he was so tired that he went up straight to bed . suddenly he was awakened by a strange noise in the room , and suspecting that a robber might have stolen in , he jumped out of bed , and seized his sword , which lay ready to his hand . then he perceived that the noise proceeded from the next room , which belonged to the princess , and was lighted by a burning torch . creeping softly to the door , he peeped through it , and behel",the gentleman 's wife .,his wife .,the princess.,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3052796454588787,"[0.75, 0.3333333333333333, 0.5, 1.0]",0.513417119032592,0.6,3,5,0.537284965911771,"[0.5, 0.3333333333333333, 0.5, 1.0]",1.0,1.0,3,3,-0.89603907,-0.56788254
142,how did countess fraukirk feel after she heard snorro the dwarf's plan ?,implicit,"but the wily countess offered him much gold , and bribed him higher and higher , first with wealth , then with success , and lastly she promised to obtain for him a high post at the court of the king of scotland ; and at that his ambition stirred within him , his determination gave way , and he consented to do what she asked . "" i will summon my magic loom , "" he said , "" and weave a piece of cloth of finest texture and of marvellous beauty ; and before i weave it i will so poison the thread wit",content .,impressed .,"she was furious, enraged, and resentful towards snorro the dwarf.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552040806823771,"[0.14285714285714285, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091]",1.0,6.5,13,2,0.09552040806823771,"[0.14285714285714285, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091]",1.0,6.5,13,2,-1.4579458,-1.6373088
143,what will the jelly fish do because of what the monkey has said ?,implicit,""" the doctor means to cut me open and then take my liver out ! why i shall die ! "" thought the monkey . at last a bright thought struck him , so he said quite cheerfully to the jelly fish : "" what a pity it was , mr . jelly fish , that you did not speak of this before we left the island ! "" "" if i had told why i wanted you to accompany me you would certainly have refused to come , "" answered the jelly fish . "" you are quite mistaken , "" said the monkey . "" monkeys can very well spare a liver or ",take the monkey back .,take the monkey back to the island .,the jelly fish will probably refuse to come with the monkey because he thinks they will bring his liver back.,0.24999999999999997,0.09090909090909091,0.24999999999999997,0.24999999999999997,0.37037037037037035,0.08,0.2222222222222222,0.2222222222222222,0.09614272376566879,"[0.22727272727272727, 0.14285714285714285, 0.05, 0.05263157894736842]",1.0,4.2,21,5,0.09449865252803165,"[0.3181818181818182, 0.09523809523809523, 0.05, 0.05263157894736842]",1.0,2.625,21,8,-1.3048358,-1.1744292
144,what did the tailor's wife and the three tailors want to do with the bannock after they caught it ?,implicit,"now , it chanced that this house belonged to a tailor , and he and his two apprentices were sitting cross - legged on the top of a big table by the window , sewing away with all their might , while the tailor 's wife was sitting beside the fire carding lint . when the wee bannock came trundling across the floor , all three tailors got such a fright that they jumped down from the table and hid behind the master tailor 's wife . "" hoot , "" she said , "" what a set of cowards ye be ! it is but a nic",eat the bannock .,split it between them and drink milk .,they wanted to bring it back home for the family.,0.15384615384615383,0.0,0.15384615384615383,0.15384615384615383,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.12605968092174913,"[0.25, 0.09090909090909091, 0.1, 0.1111111111111111]",1.0,2.75,11,4,0.12605968092174913,"[0.25, 0.09090909090909091, 0.1, 0.1111111111111111]",1.0,1.375,11,8,-1.7585583,-1.442556
145,why did tsui grow sad again ?,implicit,"said molo : "" when she stretched out three fingers , it meant that she is quartered in the third court of the palace . when she turned round her hand three times , it meant the sum of three times five fingers , which is fifteen . when she pointed at the little mirror , she meant to say that on the fifteenth , when the moon is round as a mirror , at midnight , you are to go for her . "" then the young man was roused from his confused thoughts , and was so happy he could hardly control himself . bu",he thought that it would not be possible to go into the prince 's palace to meet rose - red .,the prince 's palace is shut off as thought by an ocean .,tsui grew sad because he was afraid of losing his chance to enter the prince's palace.,0.33333333333333337,0.17647058823529413,0.33333333333333337,0.33333333333333337,0.27586206896551724,0.2222222222222222,0.27586206896551724,0.27586206896551724,0.07513939754287007,"[0.3333333333333333, 0.058823529411764705, 0.0625, 0.06666666666666667]",0.7903383629814982,0.8095238095238095,17,21,0.0859076483566362,"[0.2222222222222222, 0.058823529411764705, 0.0625, 0.06666666666666667]",1.0,1.3076923076923077,17,13,-0.5417727,-1.18729
146,why did all three daughters have to spend the night with the goose ?,implicit,"then dullhead fell to at once to hew down the tree , and when it fell he found amongst its roots a goose , whose feathers were all of pure gold . he lifted it out , carried it off , and took it with him to an inn where he meant to spend the night . now the landlord of the inn had three daughters , and when they saw the goose they were filled with curiosity as to what this wonderful bird could be , and each longed to have one of its golden feathers . the eldest thought to herself : ' no doubt i s",they were all stuck to the goose .,they were stuck to the goose .,they wanted to see if they could also pluck some of its feathers.,0.2,0.0,0.2,0.2,0.21052631578947367,0.0,0.21052631578947367,0.21052631578947367,0.10511846841633776,"[0.26666666666666666, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,1.75,14,8,0.10511846841633776,"[0.26666666666666666, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,2.0,14,7,-1.3128669,-1.37555
147,how did harold feel after lady morna refused his offer ?,implicit,"and while he was at court he met a charming young irish lady , the lady morna , who had come from ireland to scotland to attend upon the scottish queen . she was so sweet , and good , and gentle that earl harold 's heart was won , and he made up his mind that she , and only she , should be his bride . but although he had paid her much attention , lady morna had sometimes caught glimpses of his jealous temper ; she had seen an evil expression in his eyes , and had heard him speak sharply to his s",surprised .,surprised .,he felt greatly disappointed and angry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18575057999133598,"[0.25, 0.14285714285714285, 0.16666666666666666, 0.2]",1.0,3.5,7,2,0.18575057999133598,"[0.25, 0.14285714285714285, 0.16666666666666666, 0.2]",1.0,3.5,7,2,-0.79712045,-0.79712045
148,why were the robbers put to death ?,implicit,"then ian was killed a second time , and after the rest of the robbers had eaten , they lay down and slept till morning . no sooner were their faces touched with the sun 's rays than they were up and off . then the deer entered and dropped the healing wax on the dead man , and he was as well as ever . by this time he did not mind what befell him , so sure was he that the deer would take care of him , and in the evening that which had happened before happened again -- the four robbers were put to ",ian was still alive .,in the evening that which had happned before happened again .,they were put to death by the deer because they were hungry and could not find enough food to eat.,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,4.2,21,5,0.06429451441231726,"[0.13636363636363635, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,1.9090909090909092,21,11,-1.6537213,-1.3631635
149,how did the other bannock feel after it saw one of the banoocks get eaten ?,implicit,"while they were toasting , her husband came in from the byre , and sat down to take a rest in his great arm - chair . presently his eyes fell on the bannocks , and , as they looked very good , he broke one through the middle and began to eat it . when the other bannock saw this it determined that it should not have the same fate , so it ran across the kitchen and out of the door as fast as it could . and when the old woman saw it disappearing , she ran after it as fast as her legs would carry he",scared .,determined to run away .,"the other bannock felt disappointed and angry at the way its own bannock had been killed, and it decided to run away instead.",0.0,0.0,0.0,0.0,0.22222222222222218,0.16,0.22222222222222218,0.22222222222222218,0.048589719316429775,"[0.07692307692307693, 0.04, 0.041666666666666664, 0.043478260869565216]",1.0,12.5,25,2,0.09562406574442013,"[0.19230769230769232, 0.12, 0.08333333333333333, 0.043478260869565216]",1.0,5.0,25,5,-1.269573,-1.005687
150,what will tsui and molo do after the wild dog is killed ?,implicit,""" nothing easier , "" said molo . "" on the fifteenth we will take two pieces of dark silk and wrap ourselves up in them , and thus i will carry you there . yet there is a wild dog on guard at the slave girl 's court , who is strong as a tiger and watchful as a god . no one can pass by him , so he must be killed . "" when the appointed day had come , the servant said : "" there is no one else in the world who can kill this dog but myself ! "" full of joy the youth gave him meat and wine , and the old",meet rose red .,go into the prince 's palace .,"tsui and molo will take two pieces of dark silk and wrap themselves up in them, and thus they will carry tsui to the slave girl's court.",0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.04175872565419194,"[0.06666666666666667, 0.034482758620689655, 0.03571428571428571, 0.037037037037037035]",1.0,7.25,29,4,0.0462136266712202,"[0.1, 0.034482758620689655, 0.03571428571428571, 0.037037037037037035]",1.0,4.142857142857143,29,7,-1.8722546,-1.1637306
151,how did harold feel after he saw paul and lady morna together ?,implicit,"of course he was overjoyed to meet lady morna again , and she was overjoyed to meet him , for she felt that she was now safe from the unwelcome attentions of earl harold . but to earl harold the sight of their joy was as gall and bitterness , and he could scarcely contain himself , although he still trusted in the efficacy of snorro the dwarf 's love - potion . as for countess fraukirk and countess helga , they looked forward eagerly to the time when the magic web would arrive , out of which the",upset .,bitter .,"he felt overjoyed and delighted, while lady morna felt that she was safe from earl harold's unwanted attentions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06108557268562171,"[0.09523809523809523, 0.05, 0.05263157894736842, 0.05555555555555555]",1.0,10.0,20,2,0.06108557268562171,"[0.09523809523809523, 0.05, 0.05263157894736842, 0.05555555555555555]",1.0,10.0,20,2,-1.827828,-2.2665505
152,how did the king feel when his wife died ?,implicit,"there was once upon a time a king who had a wife with golden hair , and she was so beautiful that you could n't find anyone like her in the world . it happened that she fell ill , and when she felt that she must soon die , she sent for the king , and said , ' if you want to marry after my death , make no one queen unless she is just as beautiful as i am , and has just such golden hair as i have . promise me this . ' after the king had promised her this , she closed her eyes and died . for a long",devastated .,he felt very sad .,he was very sad and didn't think about taking another wife.,0.0,0.0,0.0,0.0,0.375,0.14285714285714288,0.375,0.375,0.10390302174233558,"[0.15384615384615385, 0.08333333333333333, 0.09090909090909091, 0.1]",1.0,6.0,12,2,0.15537125692760353,"[0.38461538461538464, 0.16666666666666666, 0.09090909090909091, 0.1]",1.0,2.4,12,5,-0.80133474,0.16775222
153,how did snorro the dwarf feel after harold came for his help ?,implicit,"so he made haste to hire a boat , and soon he was speeding over the tossing waters on his way to the island of hoy . when he arrived there he hurried up the lonely valley to where the dwarfie stone stood , and he had no difficulty in finding its uncanny occupant , for snorro was standing at the hole that served as a door , his raven on his shoulder , gazing placidly at the setting sun . a curious smile crossed his face when , hearing the sound of approaching footsteps , he turned round and his e",happy .,happy because he will get more gold .,snorro the dwarf felt happy and relieved after receiving the help from harold.,0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288,0.1,0.0,0.1,0.1,0.09782375748961449,"[0.2, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,7.0,14,2,0.09782375748961449,"[0.2, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,1.75,14,8,-1.0139096,-1.1040089
154,how did the fiddler feel as he played merrily ?,implicit,"the fiddler knew neither rest nor repose , and did not pass his cap , but played merrily on with his left hand , and beat time with his foot , until he was dripping with sweat , and the fiddle was hidden by the dust and smoke . when andrew noticed that his own feet began to twitch where he was standing , he thought to himself : "" now i had better shoot away , or else he will play me right off the ground ! "" so he turned his gun , thrust it through the window , and shot it off over the bride 's h",tired .,exhausted .,the fiddler felt both content and joyful playing merrily.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605968092174913,"[0.18181818181818182, 0.1, 0.1111111111111111, 0.125]",1.0,5.0,10,2,0.12605968092174913,"[0.18181818181818182, 0.1, 0.1111111111111111, 0.125]",1.0,5.0,10,2,-2.1227546,-1.9097421
155,why did the king say tomorrow was the princess' wedding day ?,implicit,"now , the king had a daughter , who was just as beautiful as her dead mother , and had just such golden hair . one day when she had grown up , her father looked at her , and saw that she was exactly like her mother , so he said to his councillors , ' i will marry my daughter to one of you , and she shall be queen , for she is exactly like her dead mother , and when i die her husband shall be king . ' but when the princess heard of her father 's decision , she was not at all pleased , and said to",he made her the dresses and coat .,he finished the tasks / requests .,"he wanted to make sure she would have the best wedding dress possible, which meant having everything done by the time they met tomorrow.",0.12903225806451613,0.0,0.12903225806451613,0.12903225806451613,0.13793103448275862,0.0,0.13793103448275862,0.13793103448275862,0.05551277111446364,"[0.14814814814814814, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,3.25,26,8,0.05551277111446364,"[0.14814814814814814, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,3.7142857142857144,26,7,-1.2541015,-1.2552788
156,why didn't the old woman allow the widowed mistress to kiss the hem of her gown ?,implicit,"a joyful woman was the mistress of kittlerumpit when she saw it do this , for she felt that her rent was safe ; and in her relief and gratitude she would have kissed the hem of the strange lady 's green gown , if she would have allowed it , but she would not . "" no , no , "" said she , and her voice sounded harsher than ever . "" let us have no fine meanderings , but let us stick to our bargain . i have done my part , and mended the pig ; now ye must do yours , and give me what i like to ask -- yo",they needed to focus on their bargain .,she wanted to stick to the bargain .,"she did not want to be seen kissing the hem of the green - clad lady's gown, as it was a wicked fairy.",0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.2,0.2,0.05377336385080629,"[0.11538461538461539, 0.04, 0.041666666666666664, 0.043478260869565216]",1.0,3.125,25,8,0.06109833740738945,"[0.19230769230769232, 0.04, 0.041666666666666664, 0.043478260869565216]",1.0,3.125,25,8,-1.3520637,-1.3045874
157,why did matte go outside in the middle of the night ?,implicit,"about midnight the fisherman sat up , and said to his wife : ' dost thou hear anything ? ' ' no , ' said she . ' i think the twirling of the weathercock on the roof bodes ill , ' said he ; ' we shall have a storm . ' ' oh , it is nothing but your fancy , ' said his wife . matte lay down , but soon rose again . ' the weathercock is squeaking now , ' said he . ' just fancy ! go to sleep , ' said his wife ; and the old man tried to . for the third time he jumped out of bed . ' ho ! how the weather ",he needed to bring in the net .,to bring in the net .,Matte went outside in the middle of the night because he heard the weathercock screeching.,0.27272727272727276,0.1,0.18181818181818182,0.18181818181818182,0.2,0.11111111111111112,0.2,0.2,0.11502783619900048,"[0.29411764705882354, 0.125, 0.06666666666666667, 0.07142857142857142]",1.0,2.0,16,8,0.10878661088699644,"[0.23529411764705882, 0.125, 0.06666666666666667, 0.07142857142857142]",1.0,2.6666666666666665,16,6,-1.441463,-1.4835298
158,who was lucky andrew ?,implicit,"there was once a rich peasant who had two sons , named john nicholas and lucky andrew . the oldest was one of those fellows of whom one never can quite make head or tail . he was a most unpleasant customer to deal with , and he was more grasping and greedy than the folk of the northland are , as a rule , though it is only too rare to find them unblessed with these attractive qualities . the other , lucky andrew , was wild and high spirited , but always good natured , and no matter how badly off ",the youngest son .,the youngest son .,"lucky andrew was a very fortunate man, having been born under a lucky star.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692375026049747,"[0.11764705882352941, 0.0625, 0.06666666666666667, 0.07142857142857142]",1.0,4.0,16,4,0.07692375026049747,"[0.11764705882352941, 0.0625, 0.06666666666666667, 0.07142857142857142]",1.0,4.0,16,4,-1.5190892,-1.5190892
159,why was the widowed mistress the most unfortunate woman in the world ?,implicit,""" madam , "" she said , with a sob in her voice , "" i bid you welcome to the house of kittlerumpit , although you find its mistress one of the most unfortunate women in the world . "" "" hout - tout , "" answered the old lady , in such a harsh voice that the young woman started , and grasped her baby tighter in her arms . "" ye have little need to say that . ye have lost your husband , i grant ye , but there were waur losses at shirra - muir . and now your pig is like to die -- i could , maybe , reme",she lost her husband and her pig .,lost her husband .,she found it difficult to support herself financially after losing her husband.,0.3157894736842105,0.11764705882352942,0.3157894736842105,0.3157894736842105,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.26666666666666666,0.14283632578659286,"[0.35714285714285715, 0.15384615384615385, 0.08333333333333333, 0.09090909090909091]",1.0,1.625,13,8,0.1777835117834348,"[0.2857142857142857, 0.23076923076923078, 0.16666666666666666, 0.09090909090909091]",1.0,3.25,13,4,-1.0398414,-0.68162906
160,why did no human foot trod the sand-banks again ?,implicit,"the smoke and the heat nearly killed the eavesdropper in the loft , and in order to catch his breath and get some fresh air , he tried to crawl out of the look - out in the roof ; yet he was of much heavier build than his brother , stuck fast and could move neither in nor out . then he grew frightened and began to scream ; but the goblins screamed much louder , and roared and howled , and thumped and clamored inside and outside the hut . but when the cock crowed they disappeared , and john nicho",they were too scared .,they sank .,"After his death, there were no human foot trods on the sand-banks again because his reason returned and he was buried in consecrated ground.",0.06896551724137932,0.0,0.06896551724137932,0.06896551724137932,0.0,0.0,0.0,0.0,0.051660454541342535,"[0.1111111111111111, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,5.2,26,5,0.04668049023095243,"[0.07407407407407407, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,8.666666666666666,26,3,-1.7469822,-1.6016598
161,how did the wolf feel after realizing the fox tricked him ?,implicit,"as soon as he understood what was happening , the wolf began to speak like an angry wolf , but was a little comforted when he remembered that the cheese still remained to him . ' but where is the cheese ? ' he asked of the fox , who in her turn was leaning over the parapet watching his proceedings with a smile . ' the cheese ? ' answered the fox ; ' why i am taking it home to my babies , who are too young to get food for themselves . ' ' ah , traitor ! ' cried the wolf , howling with rage . but ",enraged .,angry .,"the wolf felt relieved, since the cheese was still with them.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552040806823771,"[0.14285714285714285, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091]",1.0,6.5,13,2,0.09552040806823771,"[0.14285714285714285, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091]",1.0,6.5,13,2,-2.1463156,-2.180172
162,how were andrew's feelings about being capsized different from how other people would feel ?,implicit,"there was once a rich peasant who had two sons , named john nicholas and lucky andrew . the oldest was one of those fellows of whom one never can quite make head or tail . he was a most unpleasant customer to deal with , and he was more grasping and greedy than the folk of the northland are , as a rule , though it is only too rare to find them unblessed with these attractive qualities . the other , lucky andrew , was wild and high spirited , but always good natured , and no matter how badly off ",other people would be scared or upset .,he felt lucky and not scared .,"andrew's feeling was completely relieved after being rescued, while others were still struggling with their own fears and anxieties.",0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.07692307692307691,0.07692307692307691,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,2.625,21,8,0.06429451441231726,"[0.13636363636363635, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,3.0,21,7,-0.2971478,-0.9426937
163,how did the widowed mistress feel after she needed to give her son to the old woman ?,implicit,"a joyful woman was the mistress of kittlerumpit when she saw it do this , for she felt that her rent was safe ; and in her relief and gratitude she would have kissed the hem of the strange lady 's green gown , if she would have allowed it , but she would not . "" no , no , "" said she , and her voice sounded harsher than ever . "" let us have no fine meanderings , but let us stick to our bargain . i have done my part , and mended the pig ; now ye must do yours , and give me what i like to ask -- yo",sad .,very sad .,she felt relieved and grateful.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22089591134157885,"[0.2857142857142857, 0.16666666666666666, 0.2, 0.25]",1.0,3.0,6,2,0.22089591134157885,"[0.2857142857142857, 0.16666666666666666, 0.2, 0.25]",1.0,2.0,6,3,-1.2330824,-1.1547663
164,why did snorro the dwarf smile when he heard harold coming towards him ?,implicit,"so he made haste to hire a boat , and soon he was speeding over the tossing waters on his way to the island of hoy . when he arrived there he hurried up the lonely valley to where the dwarfie stone stood , and he had no difficulty in finding its uncanny occupant , for snorro was standing at the hole that served as a door , his raven on his shoulder , gazing placidly at the setting sun . a curious smile crossed his face when , hearing the sound of approaching footsteps , he turned round and his e",he smelled gold .,he scenter more gold .,snorro smiled because he thought harold would pay him for the love potion.,0.125,0.0,0.125,0.125,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.09782375748961449,"[0.2, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,3.5,14,4,0.09782375748961449,"[0.2, 0.07142857142857142, 0.07692307692307693, 0.08333333333333333]",1.0,2.8,14,5,-1.7736495,-1.698573
165,why didn't the widowed mistress tease the old woman anymore ?,implicit,""" oh , sweet madam mistress , "" she cried , "" spare me my bairn , and take , and thou wilt , the pig instead . "" "" we have no need of bacon where i come from , "" answered the fairy coldly ; "" so give me the laddie and let me begone -- i have no time to waste in this wise . "" "" oh , dear lady mine , "" pleaded the goodwife , "" if thou wilt not have the pig , wilt thou not spare my poor bairn and take me myself ? "" the fairy stepped back a little , as if in astonishment . "" art thou mad , woman , """,the widowed mistress became angry at her .,she got mad at the old woman .,she felt sorry for the old woman and did not want to make trouble for her again.,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.08097785064266204,"[0.21052631578947367, 0.05555555555555555, 0.058823529411764705, 0.0625]",1.0,2.25,18,8,0.14025775160081475,"[0.3157894736842105, 0.16666666666666666, 0.11764705882352941, 0.0625]",1.0,2.25,18,8,-0.33243364,-0.07984117
