id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
113,why did snorro the dwarf smile when he heard harold coming towards him ?,implicit,"so he made haste to hire a boat , and soon he was speeding over the tossing waters on his way to the island of hoy . when he arrived there he hurried up the lonely valley to where the dwarfie stone stood , and he had no difficulty in finding its uncanny occupant , for snorro was standing at the hole that served as a door , his raven on his shoulder , gazing placidly at the setting sun . a curious smile crossed his face when , hearing the sound of approaching footsteps , he turned round and his e",he smelled gold .,he scenter more gold .,"1. snorro the dwarf 2. a love - potion 3. his raven on his shoulder , gazing placidly at the setting sun 4. snorro the dwarf smile when he heard harold coming towards him",0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.03511091977922844,"[0.07692307692307693, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,9.5,38,4,0.03511091977922844,"[0.07692307692307693, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,7.6,38,5,-1.9291257,-1.8265024
114,why was the gentleman in despair on the fourteenth night ?,implicit,"the young man raised his head as if to reply , but the king would not listen , and commanded his guards to put him under arrest , adding , however , that if the prisoner wished to visit any part of the city , he was at liberty to do so properly guarded , and in fifteen days he would be brought to trial before the highest judges in the land . the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite . by their advice h",he needed to go to trial the next day .,he would die the next day .,1. the young man raised his head as if to reply 2. if the prisoner wished to visit any part of the city 3. the prisoner went out to take his last walk through the city 4. the prisoner went out to take his last walk through the city,0.10344827586206896,0.0,0.10344827586206896,0.10344827586206896,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.028489295756568254,"[0.09259259259259259, 0.018867924528301886, 0.019230769230769232, 0.0196078431372549]",1.0,5.3,53,10,0.025073763568333938,"[0.05555555555555555, 0.018867924528301886, 0.019230769230769232, 0.0196078431372549]",1.0,7.571428571428571,53,7,-1.077671,-1.5169648
115,what happened after the widowed mistress reached the pig stye ?,implicit,"but the song was quickly changed into a cry of despair when she reached the pig - stye , for there lay her cherished pig on its back , with its legs in the air and its eyes shut , just as if it were going to breathe its last breath . "" what shall i do ? what shall i do ? "" cried the poor woman , sitting down on a big stone and clasping her boy to her breast , heedless of the fact that she had dropped her bucket , and that the pig's - meat was running out , and that the hens were eating it . "" fi",her pig looked as if it was going to die .,there lay her cherish pig on its back .,1. she reached the pig - stye 2. what shall i do ? 3. the song was quickly changed into a cry of despair 4. the widowed mistress reached the pig - stye,0.1,0.0,0.1,0.1,0.052631578947368425,0.0,0.052631578947368425,0.052631578947368425,0.038763772080396844,"[0.10526315789473684, 0.02702702702702703, 0.027777777777777776, 0.02857142857142857]",1.0,3.3636363636363638,37,11,0.03607375465514362,"[0.07894736842105263, 0.02702702702702703, 0.027777777777777776, 0.02857142857142857]",1.0,4.111111111111111,37,9,-1.222721,-1.3698878
116,why did the woman send her son back to get her jacket ?,implicit,"once upon a time there was a poor woman , who lived in a wretched hut far away from the village . she had but little to bite and less to burn , so she sent her little boy to the forest to gather wood . he skipped and leaped , and leaped and skipped , in order to keep warm , for it was a cold , gray autumn day , and whenever he had gathered a root or a branch to add to his bundle , he had to slap his arms against his shoulders , for the cold made his hands as red as the whortleberry bushes over w",it was foolish to give his jacket to the stone .,clothes cost enough as it is .,"1. the woman sent her little boy to the forest 2. to gather wood 3. he saw a jagged old stone , quite white and pale with the frost , and that he had given it his jacket 4. she drove the boy out again to fetch his jacket .",0.24561403508771928,0.07272727272727274,0.14035087719298245,0.14035087719298245,0.03773584905660377,0.0,0.03773584905660377,0.03773584905660377,0.0426169166751583,"[0.16363636363636364, 0.05555555555555555, 0.018867924528301886, 0.019230769230769232]",1.0,4.909090909090909,54,11,0.024604888314434494,"[0.05454545454545454, 0.018518518518518517, 0.018867924528301886, 0.019230769230769232]",1.0,7.714285714285714,54,7,-1.2030596,-1.6700256
117,why did the demon want a pledge ?,implicit,"the old man thanked him very humbly : "" i did not expect such kindness from your lordship . i fear i have only disturbed your pleasant party by my unskillful dancing . "" "" no , no , "" answered the big demon . "" you must come often and dance for us . your skill has given us much pleasure . "" the old man thanked him again and promised to do so . "" then will you come again to - morrow , old man ? "" asked the demon . "" certainly , i will , "" answered the old man . "" then you must leave some pledge o",he wanted to make sure the man will come back to dance .,so that the old man would return .,1. the old man thanked him very humbly 2. to leave some pledge of your word with us 3. the old man thanked him again and promised to do so 4. the demon wanted a pledge,0.20833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.18604651162790697,0.09756097560975609,0.13953488372093023,0.13953488372093023,0.04119566303102713,"[0.17073170731707318, 0.025, 0.02564102564102564, 0.02631578947368421]",1.0,3.076923076923077,40,13,0.06203726059862019,"[0.14634146341463414, 0.075, 0.05128205128205128, 0.02631578947368421]",1.0,5.0,40,8,-1.167311,-0.9182815
118,what did the wolf want to do to the fox ?,implicit,"' i positively must get a good meal before i go back to my den , ' he said to himself ; ' it is nearly a week since i have tasted anything but scraps , though perhaps no one would think it to look at my figure ! of course there are plenty of rabbits and hares in the mountains ; but indeed one needs to be a greyhound to catch them , and i am not so young as i was ! if i could only dine off that fox i saw a fortnight ago , curled up into a delicious hairy ball , i should ask nothing better ; i wou",eat her .,eat the fox .,wolf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11380295453101374,"[0.5, 1.0, 1.0, 1.0]",0.1353352832366127,0.3333333333333333,1,3,0.04186576731652839,"[0.5, 1.0, 1.0, 1.0]",0.049787068367863944,0.25,1,4,-1.3545718,-1.1521219
119,how did maie feel after she woke up from her dream ?,implicit,"' heavens , mother , ' said he , ' where are you coming from at such a whirlwind pace , and what makes you in such a dripping condition ? ' maie looked around her amazed , and said , ' where is our two - storey house ? ' ' what house ? ' asked her husband . ' our big house , and the flower garden , and the men and the maids , and the thirty beautiful cows , and the steamer , and everything else ? ' ' you are talking nonsense , mother , ' said he . ' the students have quite turned your head , for",confused .,very confused .,1. maie looked around her amazed 2. where is our two - storey house ? 3. how did she feel after she woke up from her dream 4. she woke up from her dream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03172629746109536,"[0.05128205128205128, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,19.0,38,2,0.03172629746109536,"[0.05128205128205128, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,12.666666666666666,38,3,-1.504122,-1.4197587
120,what did harold do before he died ?,implicit,"alas ! alas ! scarce had he gained the hall than he fell to the ground in great pain . everyone crowded round him , and the two countesses , terrified now by what they had done , tried in vain to tear the magic vest from his body . but he felt that it was too late , the deadly poison had done its work , and , waving them aside , he turned to his brother , who , in great distress , had knelt down and taken him tenderly in his arms . "" i wronged thee , paul , "" he gasped . "" for thou hast ever bee",revealed who killed him .,warned paul about his aunts who are trying to kill him .,"1. the two countesses 2. the two wretched women 3. they seek to take thy life 4. he swore a great oath that he would be avenged , not only on snorro the dwarf , but also on his wicked step - mother and her cruel sister",0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.03636363636363636,0.03636363636363636,0.02355442993488876,"[0.038461538461538464, 0.0196078431372549, 0.02, 0.02040816326530612]",1.0,10.2,51,5,0.02801109566840279,"[0.07692307692307693, 0.0196078431372549, 0.02, 0.02040816326530612]",1.0,4.25,51,12,-1.5869861,-1.2906396
121,why did the disagreeable neighbor ask the good old man about the loss of his wen ?,implicit,"he heard at once , through the servant , of his neighbor 's good luck in losing the lump on his face , so he called that very evening and asked his friend to tell him everything that concerned the loss of it . the good old man told his disagreeable neighbor all that had happened to him . he described the place where he would find the hollow tree in which to hide , and advised him to be on the spot in the late afternoon towards the time of sunset .",he also wants to remove his wen .,he wanted to know how the old man removed it .,"1. his neighbor 's good luck in losing the lump on his face 2. to tell him everything that concerned the loss of it 3. the good old man told his disagreeable neighbor all that had happened to him 4. he described the place where he would find the hollow tree in which to hide , and advised him to be on the spot in the late afternoon towards the time of sunset",0.0759493670886076,0.0,0.05063291139240506,0.05063291139240506,0.14634146341463414,0.025,0.09756097560975609,0.09756097560975609,0.019549130925393118,"[0.0641025641025641, 0.012987012987012988, 0.013157894736842105, 0.013333333333333334]",1.0,9.625,77,8,0.02614658355414279,"[0.10256410256410256, 0.025974025974025976, 0.013157894736842105, 0.013333333333333334]",1.0,7.0,77,11,-1.7584554,-1.0985324
122,why did the king want to keep the maiden's hand in his ?,implicit,"the king danced again with the beautiful maiden , and thought she had never looked so beautiful . and while he was dancing , he put a gold ring on her finger without her seeing it , and he commanded that the dance should last longer than usual . when it was finished he wanted to keep her hands in his , but she broke from him , and sprang so quickly away among the people that she vanished from his sight . she ran as fast as she could to her little room under the stairs , but because she had staye",he loved her .,he wanted to keep her from running away .,"1. the king wanted to keep the maiden's hand in his 2. to keep the maiden's hand in his 3. she broke from him 4. she did not make herself quite black with the soot , one finger remaining white",0.0,0.0,0.0,0.0,0.163265306122449,0.0851063829787234,0.163265306122449,0.163265306122449,0.027347130611442165,"[0.044444444444444446, 0.022727272727272728, 0.023255813953488372, 0.023809523809523808]",1.0,11.0,44,4,0.056328721113585146,"[0.13333333333333333, 0.06818181818181818, 0.046511627906976744, 0.023809523809523808]",1.0,4.888888888888889,44,9,-1.7052561,-1.2986393
123,how did the lady feel after ian was stuck in a deep slumber ?,implicit,"' here i must leave you , ' said the deer , ' but to - morrow meet me at midday in the church that is yonder . ' and jumping across the stream , she vanished into a wood . next day he set out for the church , but the old woman of the cottage had gone before him , and had stuck an enchanted stick called ' the spike of hurt ' in a crack of the door , so that he would brush against it as he stepped across the threshold . suddenly he felt so sleepy that he could not stand up , and throwing himself o",sad .,sorrowful .,1. the deer 2. to leave you 3. he felt so sleepy 4. she went sorrowfully away,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,10.5,21,2,0.05809665204409193,"[0.09090909090909091, 0.047619047619047616, 0.05, 0.05263157894736842]",1.0,10.5,21,2,-1.2765044,-1.419335
124,why did maie want to possess a fairy cow ?,implicit,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon ",she heard about the fairy cow from the young men .,"to draw milk from it , aand yet have no trouble about the feeding .",matte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817663819004394e-05,"[0.5, 1.0, 1.0, 1.0]",4.5399929762484854e-05,0.09090909090909091,1,11,6.992295190747032e-07,"[0.5, 1.0, 1.0, 1.0]",8.315287191035679e-07,0.06666666666666667,1,15,-1.4020609,-1.7155303
125,why didn't the old woman want to take the widowed mistress ?,implicit,""" oh , sweet madam mistress , "" she cried , "" spare me my bairn , and take , and thou wilt , the pig instead . "" "" we have no need of bacon where i come from , "" answered the fairy coldly ; "" so give me the laddie and let me begone -- i have no time to waste in this wise . "" "" oh , dear lady mine , "" pleaded the goodwife , "" if thou wilt not have the pig , wilt thou not spare my poor bairn and take me myself ? "" the fairy stepped back a little , as if in astonishment . "" art thou mad , woman , """,the widowed mistress was not pretty .,"she was a plain - looking , red - eyed , dowdy wife .",1. why didn't the old woman want to take the widowed mistress 2. why didn't the old woman want to take the widowed mistress 3. why didn't the old woman want to take the widowed mistress 4. why didn't the old woman want to take the widowed mistress,0.10344827586206896,0.07142857142857142,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,0.0,0.04545435141870276,"[0.09433962264150944, 0.057692307692307696, 0.0392156862745098, 0.02]",1.0,7.428571428571429,52,7,0.02309684450197104,"[0.03773584905660377, 0.019230769230769232, 0.0196078431372549, 0.02]",1.0,3.7142857142857144,52,14,-1.4684172,-1.5520834
126,what will tsui and molo do after the wild dog is killed ?,implicit,""" nothing easier , "" said molo . "" on the fifteenth we will take two pieces of dark silk and wrap ourselves up in them , and thus i will carry you there . yet there is a wild dog on guard at the slave girl 's court , who is strong as a tiger and watchful as a god . no one can pass by him , so he must be killed . "" when the appointed day had come , the servant said : "" there is no one else in the world who can kill this dog but myself ! "" full of joy the youth gave him meat and wine , and the old",meet rose red .,go into the prince 's palace .,1. two pieces of dark silk 2. a wild dog 3. no one can pass by him 4. no one can pass by him 5. no one can pass by him 6. no one can pass by him 7. no one can pass by him 8. no one can pass by him 9. no one can pass by him 10. no one can pass by him,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015752815038467736,"[0.025974025974025976, 0.013157894736842105, 0.013333333333333334, 0.013513513513513514]",1.0,19.0,76,4,0.015752815038467736,"[0.025974025974025976, 0.013157894736842105, 0.013333333333333334, 0.013513513513513514]",1.0,10.857142857142858,76,7,-1.6786257,-1.33804
127,why did the deer drop wax from her ear ?,implicit,"' it is the man who is lying under the cask , ' answered the leader . ' go and kill him , and then come and eat your food and sleep , for we must be off betimes in the morning . ' so four of them killed the fisher 's son and left him , and then went to bed . by sunrise they were all out of the house , for they had far to go . and when they had disappeared the deer came off the roof , to where the dead man lay , and she shook her head over him , and wax fell from her ear , and he jumped up as wel",used to revive the dead man .,the ear wax can revive the dead .,"1. the man who is lying under the cask 2. go and kill him , and then come and eat your food and sleep , for we must be off betimes in the morning 3. the deer came off the roof , to where the dead man lay , and she shook her head over him , and wax fell from her ear , and he jumped up as well as ever 4. the deer entered and dropped the healing wax on the dead man , and he was as well as ever",0.08695652173913045,0.044444444444444446,0.08695652173913045,0.08695652173913045,0.10752688172043011,0.02197802197802198,0.10752688172043011,0.10752688172043011,0.025385017265263914,"[0.061224489795918366, 0.030927835051546393, 0.020833333333333332, 0.010526315789473684]",1.0,13.857142857142858,97,7,0.020046282524756043,"[0.07142857142857142, 0.020618556701030927, 0.010416666666666666, 0.010526315789473684]",1.0,12.125,97,8,-1.495314,-1.3905021
128,"how did the prince feel when he found an old woman, who begged him to help her out of the ditch ?",implicit,"a young prince was riding one day through a meadow that stretched for miles in front of him , when he came to a deep open ditch . he was turning aside to avoid it , when he heard the sound of someone crying in the ditch . he dismounted from his horse , and stepped along in the direction the sound came from . to his astonishment he found an old woman , who begged him to help her out of the ditch . the prince bent down and lifted her out of her living grave , asking her at the same time how she ha",astonished .,astonished .,1. a young prince 2. how she had managed to get there 3. how she had managed to get there 4. how did the prince feel when he found an old woman 5. how did the prince feel when he found an old woman 6. how did the prince feel when he found an old woman 7. how did the prince feel when he found an old woman 8. how did the prince feel when he found an old woman 9. how did the prince feel when he found an old woman 10. how did the prince feel when he found an old woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010478104114585877,"[0.017391304347826087, 0.008771929824561403, 0.008849557522123894, 0.008928571428571428]",1.0,57.0,114,2,0.010478104114585877,"[0.017391304347826087, 0.008771929824561403, 0.008849557522123894, 0.008928571428571428]",1.0,57.0,114,2,-1.7120941,-1.7120941
129,what did the weaver's husband want her to do ?,implicit,""" what 's that , tibby ? "" said the weaver , with a start as the little cake flew past him . "" oh ! "" cried she in delight , jumping to her feet , "" it is a wee bannock . i wonder where it came from ? "" "" dinna bother your head about that , tibby , "" said her man , "" but grip it , my woman , grip it . """,grab the bannock .,grip it .,"1. what 's that , tibby ? 2. what did the weaver's husband want her to do ? 3. what did the weaver's husband want her to do ? 4. what did the weaver's husband want her to do ?",0.048780487804878044,0.0,0.048780487804878044,0.048780487804878044,0.0,0.0,0.0,0.0,0.03026457500336624,"[0.06666666666666667, 0.022727272727272728, 0.023255813953488372, 0.023809523809523808]",1.0,11.0,44,4,0.027347130611442165,"[0.044444444444444446, 0.022727272727272728, 0.023255813953488372, 0.023809523809523808]",1.0,14.666666666666666,44,3,-1.9753757,-1.9055282
130,what will the merchant do because of the mice at the tavern ?,implicit,"then the merchant sailed on , but no sooner had he reached the high seas than he saw the cat sitting at the top of the main - mast . and immediately after another storm and tempest arose , far worse than the first one , and he drifted and drifted , till he came to a land where he had never yet been . again the merchant went to a tavern , and here , too , the table was covered with switches ; but they were much larger and longer than at the place where he had first been . and they were much neede",sell the cat .,sell them the cat he found .,"1. the cat sitting at the top of the main - mast 2. the cat sitting at the top of the main - mast 3. the cat drifted and drifted 4. the merchant went to a tavern , and here , too , the table was covered with switches ; but they were much larger and longer than at the place where he had first been . 5. there were a good many more mice , and they were twice the size of those he had first seen . 6. there were a good many more mice , and they were twice the size of those he had first seen . 7. the merchant went to a tavern , and here , too , the table was covered with switches ; but they were much larger and longer than at the place where he had first been . 8. the merchant went to a tavern , and here , too , the table was covered with switches ; but they were much larger and longer than at the place where he had first been . 9. there were a good many more mice , and they were twice the size of those he had first seen . 10. the merchant went to a tavern , and here , too , the table was covered with switches ; but they were much needed ; for there were a good many more mice , and they were twice the size of those he had first seen .",0.01754385964912281,0.008849557522123894,0.01754385964912281,0.01754385964912281,0.025974025974025976,0.008733624454148471,0.025974025974025976,0.025974025974025976,0.006358441797103527,"[0.015037593984962405, 0.007547169811320755, 0.003787878787878788, 0.0038022813688212928]",1.0,66.25,265,4,0.006723233636516645,"[0.018796992481203006, 0.007547169811320755, 0.003787878787878788, 0.0038022813688212928]",1.0,37.857142857142854,265,7,-1.9091858,-1.812852
131,what happened after the widowed mistress revealed the old woman's name ?,implicit,"now the young mistress of kittlerumpit knew that she was no beauty , and the knowledge had never vexed her ; but something in the fairy 's tone made her feel so angry that she could contain herself no longer . "" in troth , fair madam , i might have had the wit to know that the like of me is not fit to tie the shoe - string of the high and mighty princess , whippety - stourie ! "" if there had been a charge of gunpowder buried in the ground , and if it had suddenly exploded beneath her feet , the ",she jumped into the air .,"the old woman ran down the brae , shrieking with rage and disappointment .","1. the young mistress of kittlerumpit knew that she was no beauty 2. the knowledge had never vexed her ; but something in the fairy 's tone made her feel so angry that she could contain herself no longer 3. if there had been a charge of gunpowder buried in the ground , and if it had suddenly exploded beneath her feet , the wicked fairy could not have jumped higher into air . and when she came down again she simply turned round and ran down the brae , shrieking with rage and disappointment , for all the world , as an old book says , "" like an owl chased by witches . 4. the widowed mistress revealed the old woman's name .",0.08333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.18897637795275588,0.16,0.15748031496062992,0.15748031496062992,0.015053771534322477,"[0.05384615384615385, 0.015503875968992248, 0.0078125, 0.007874015748031496]",1.0,21.5,129,6,0.07985950538108431,"[0.1076923076923077, 0.08527131782945736, 0.0703125, 0.06299212598425197]",1.0,9.214285714285714,129,14,-1.6999214,-0.9897512
132,how did matte know there was going to be a storm ?,implicit,"about midnight the fisherman sat up , and said to his wife : ' dost thou hear anything ? ' ' no , ' said she . ' i think the twirling of the weathercock on the roof bodes ill , ' said he ; ' we shall have a storm . ' ' oh , it is nothing but your fancy , ' said his wife . matte lay down , but soon rose again . ' the weathercock is squeaking now , ' said he . ' just fancy ! go to sleep , ' said his wife ; and the old man tried to . for the third time he jumped out of bed . ' ho ! how the weather ",he heard the weathercock .,the weather - cock .,1. how did matte know there was going to be a storm 2. how did matte know there was going to be a storm 3. how did matte know there was going to be a storm 4. how did matte know there was going to be a storm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309684450197104,"[0.03773584905660377, 0.019230769230769232, 0.0196078431372549, 0.02]",1.0,10.4,52,5,0.02309684450197104,"[0.03773584905660377, 0.019230769230769232, 0.0196078431372549, 0.02]",1.0,10.4,52,5,-1.6013262,-1.6007327
133,how did the cottager's wife feel when he returned ?,implicit,""" for heaven 's sake , are you back again ? "" asked his wife . "" yes , there was no one there who paid any attention to me , or even so much as looked at me , "" said the man , "" and when people show me so little consideration , it seems as though i have nothing to look for there . "" "" but where are you ? i can hear you , but i can not see you ! "" cried his wife .",shocked .,upset .,"1. yes 2. yes 3. there was no one there who paid any attention to me 4. no one there who paid any attention to me , or even so much as looked at me , "" said the man , "" and when people show me so little consideration , it seems as though i have nothing to look for there .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017885341915979475,"[0.029411764705882353, 0.014925373134328358, 0.015151515151515152, 0.015384615384615385]",1.0,33.5,67,2,0.017885341915979475,"[0.029411764705882353, 0.014925373134328358, 0.015151515151515152, 0.015384615384615385]",1.0,33.5,67,2,-1.8841776,-1.9345348
134,why did ian need the finest horse ?,implicit,"' that is a pity , ' returned the young man politely , but in his heart he rejoiced , for he wished to be alone . leaving the house , he entered a grove of trees which stood behind , and took the box from his pocket . he raised the lid , and out flew the three little birds . ' good master , what shall we do for thee ? ' asked they , and he answered , ' bring me the finest horse that ever was seen , and the grandest dress , and glass shoes . ' ' they are here , master , ' said the birds , and so ",he wanted to win the horse - race .,to win the race and marry the lady .,1. ian wished to be alone 2. the horse he rode into the ground 3. the horse of the fisher 's son left them all behind 4. the horse of the fisher 's son left them all behind 5. the horse of the fisher 's son left them all behind 6. the horse of the fisher 's son left them all behind 7. the horse of the fisher 's son left them all behind 8. the horse of the fisher 's son left them all behind 9. the horse of the fisher 's son left them all behind 10. the horse of the fisher 's son left them all behind 11. the horse of the fisher 's son left them all behind 12. the horse of the fisher 's son rode into the field,0.056737588652482275,0.014388489208633094,0.0425531914893617,0.0425531914893617,0.04225352112676056,0.0,0.04225352112676056,0.04225352112676056,0.012792197040231441,"[0.04081632653061224, 0.0136986301369863, 0.006896551724137931, 0.006944444444444444]",1.0,16.22222222222222,146,9,0.010277614642861595,"[0.034013605442176874, 0.00684931506849315, 0.006896551724137931, 0.006944444444444444]",1.0,16.22222222222222,146,9,-1.4900255,-1.6356585
135,what did molo need to do to help tsui meet the slave girl ?,implicit,""" nothing easier , "" said molo . "" on the fifteenth we will take two pieces of dark silk and wrap ourselves up in them , and thus i will carry you there . yet there is a wild dog on guard at the slave girl 's court , who is strong as a tiger and watchful as a god . no one can pass by him , so he must be killed . "" when the appointed day had come , the servant said : "" there is no one else in the world who can kill this dog but myself ! "" full of joy the youth gave him meat and wine , and the old",kill the wild dog on guard at the girl 's court .,carry tsui there .,"1. two pieces of silk and wrap ourselves up in them 2. a wild dog 3. the servant said : "" there is no one else in the world who can kill this dog but myself ! 4. the old man took a chain - hammer and disappeared with it",0.1754385964912281,0.03636363636363636,0.10526315789473684,0.10526315789473684,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.03616371960453495,"[0.12727272727272726, 0.037037037037037035, 0.018867924528301886, 0.019230769230769232]",1.0,4.5,54,12,0.024604888314434494,"[0.05454545454545454, 0.018518518518518517, 0.018867924528301886, 0.019230769230769232]",1.0,13.5,54,4,-1.3317591,-1.9613525
136,why did harold want lady morna to go back with them on a visit ?,implicit,"and while he was at court he met a charming young irish lady , the lady morna , who had come from ireland to scotland to attend upon the scottish queen . she was so sweet , and good , and gentle that earl harold 's heart was won , and he made up his mind that she , and only she , should be his bride . but although he had paid her much attention , lady morna had sometimes caught glimpses of his jealous temper ; she had seen an evil expression in his eyes , and had heard him speak sharply to his s",he hoped he could change her mind .,he would be able to overcome her prejudice against him .,1. earl harold 2. to persuade the lady morna to go back with them on a visit 3. he begged his mother to persuade the lady morna to go back with them on a visit 4. he begged his mother to persuade the lady morna to go back with them on a visit,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06349206349206349,0.0,0.06349206349206349,0.06349206349206349,0.025035231196615153,"[0.06896551724137931, 0.017543859649122806, 0.017857142857142856, 0.01818181818181818]",1.0,7.125,57,8,0.025035231196615153,"[0.06896551724137931, 0.017543859649122806, 0.017857142857142856, 0.01818181818181818]",1.0,5.181818181818182,57,11,-1.1590655,-0.9838771
137,how did prince feel after the young men left ?,implicit,"but the herring were now ready , and the students ate enough for six , and gave prince some cold meat which they happened to have in the boat . prince sat on his hind legs with delight and mewed like a pussy cat . when all was finished , the students handed matte a shining silver coin , and allowed him to fill his pipe with a special kind of tobacco . they then thanked him for his kind hospitality and went on their journey , much regretted by prince , who sat with a woeful expression and whined ",sad .,woeful .,1. the students 2. some cold meat 3. the students handed matte a shining silver coin 4. maie had never uttered a word 5. the students handed matte a shining silver coin 6. the students handed matte a shining silver coin 7. the students handed matte a shining silver coin 8. maie had never uttered a word 9. the students handed matte a shining silver coin 10. maie had never uttered a word,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01441595561481878,"[0.023809523809523808, 0.012048192771084338, 0.012195121951219513, 0.012345679012345678]",1.0,41.5,83,2,0.01441595561481878,"[0.023809523809523808, 0.012048192771084338, 0.012195121951219513, 0.012345679012345678]",1.0,41.5,83,2,-1.5876945,-1.3820745
138,why did the widowed mistress make a rash promise ?,implicit,""" madam , "" she said , with a sob in her voice , "" i bid you welcome to the house of kittlerumpit , although you find its mistress one of the most unfortunate women in the world . "" "" hout - tout , "" answered the old lady , in such a harsh voice that the young woman started , and grasped her baby tighter in her arms . "" ye have little need to say that . ye have lost your husband , i grant ye , but there were waur losses at shirra - muir . and now your pig is like to die -- i could , maybe , reme",she was too happy that her pig was going to be saved .,the old woman could ask for anything in return .,1. madam 2. welcome to the house of kittlerumpit 3. the widowed mistress made a rash promise 4. the widowed mistress made a rash promise,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0462136266712202,"[0.1, 0.034482758620689655, 0.03571428571428571, 0.037037037037037035]",1.0,2.230769230769231,29,13,0.0462136266712202,"[0.1, 0.034482758620689655, 0.03571428571428571, 0.037037037037037035]",1.0,2.9,29,10,-1.338029,-1.109614
139,why did the king pretend to help decide the brothers quarrel ?,implicit,"then the king thanked him , and did as he said . "" why do you stand there fighting till the end of time ? "" said he to the brothers . "" let me test your possessions if i am to decide your quarrel . "" that suited them ; but when he had hat , cloak and boots , he told them : "" i will give you my decision the next time we meet ! "" and with that he wished himself far away . while he was flying through the air he happened to meet the north wind . "" and where are you going ? "" asked the north wind . """,to trick them .,to wish himself back to whiteland .,1. why do you stand there fighting till the end of time 2. why do you stand there fighting till the end of time 3. why do you stand there fighting till the end of time 4. why did the king pretend to help decide the brothers quarrel ?,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.025073763568333938,"[0.05555555555555555, 0.018867924528301886, 0.019230769230769232, 0.0196078431372549]",1.0,13.25,53,4,0.025073763568333938,"[0.05555555555555555, 0.018867924528301886, 0.019230769230769232, 0.0196078431372549]",1.0,7.571428571428571,53,7,-1.6911838,-1.7222497
140,what will happen after harold sees that paul and lady morna fall in love ?,implicit,"but that was just the very thing that happened . the lady morna , thinking no evil , accepted the countess helga 's invitation , and no sooner had the party arrived back in orkney than paul , charmed with the grace and beauty of the fair irish maiden , fell head over ears in love with her . and the lady morna , from the very first hour that she saw him , returned his love . of course this state of things could not long go on hidden , and when harold realised what had happened his anger and jealo",he will become jealous .,he will feel jealous .,"1. the lady morna 2. the countess helga 's invitation 3. the lady morna , from the very first hour that she saw him , returned his love 4. the lady morna , from the very first hour that she saw him , returned his love",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02403051755364481,"[0.0392156862745098, 0.02, 0.02040816326530612, 0.020833333333333332]",1.0,10.0,50,5,0.02403051755364481,"[0.0392156862745098, 0.02, 0.02040816326530612, 0.020833333333333332]",1.0,10.0,50,5,-1.6009349,-1.6175939
